,eidx,aidx,pattern,phrase,TQBAFc_level,TQBAFc_base_score,TQBAFc_class,TQBAFc_strength,TQBAFc'_base_score,TQBAFc'_class,TQBAFc'_strength,BQBAFc_level,BQBAFc_base_score,BQBAFc_class,BQBAFc_strength,BQBAFc'_base_score,BQBAFc'_class,BQBAFc'_strength
66039,4135,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and sexy,2,0.414556236620918,Positive,0.3903490445082464,0.414556236620918,Positive,0.3903490445082464,2,0.414556236620918,Positive,0.533762062957463,0.414556236620918,Positive,0.533762062957463
66040,4135,7,"[['SENTIMENT:pos'], ['SENTIMENT:pos']]",nice sexy,2,0.11881763471109229,Positive,1.2098451561535122,0.11881763471109229,Positive,1.2098451561535122,2,0.11881763471109229,Positive,0.2380234610476373,0.11881763471109229,Positive,0.2380234610476373
66041,4135,11,[['SENTIMENT:pos']],nice,1,0.8344407843558151,Positive,6.833695012605589,0.8344407843558151,Positive,6.833695012605589,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
66042,4135,15,"[['SENTIMENT:pos'], ['LEMMA:and'], ['SENTIMENT:pos']]",nice and sexy,3,0.08552842486113137,Negative,0.08552842486113137,0.08552842486113137,Negative,0.08552842486113137,1,0.08552842486113137,Negative,-0.4377411786496023,-0.08552842486113137,Positive,0.4377411786496023
66043,4135,18,[['LEMMA:love']],loves,2,0.6283603554889348,Positive,0.6283603554889348,0.6283603554889348,Positive,0.6283603554889348,1,0.6283603554889348,Positive,0.7475661818254797,0.6283603554889348,Positive,0.7475661818254797
66044,4135,32,[['LEMMA:good']],good,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,0.9453488317139904,0.8261430053774454,Positive,0.9453488317139904
66045,4135,36,"[['SENTIMENT:pos'], ['SENTIMENT:pos'], ['LEMMA:and']]",nice sexy and,3,0.5684651051529661,Positive,0.5684651051529661,0.5684651051529661,Positive,0.5684651051529661,1,0.5684651051529661,Positive,0.8843595424468776,0.5684651051529661,Positive,0.8843595424468776
66046,4135,45,"[['LEMMA:great'], ['SENTIMENT:pos']]",great good,3,1.002033536370827,Positive,1.002033536370827,1.002033536370827,Positive,1.002033536370827,1,1.002033536370827,Positive,1.6777997890246863,1.002033536370827,Positive,1.6777997890246863
66047,4135,53,"[['SPACY:POS-ADV'], ['SENTIMENT:pos'], ['SENTIMENT:pos']]",Really nice sexy,3,0.21562287566985386,Positive,0.21562287566985386,0.21562287566985386,Positive,0.21562287566985386,1,0.21562287566985386,Positive,0.963151401330977,0.21562287566985386,Positive,0.963151401330977
66048,4135,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",Really nice,2,0.5688168340626688,Positive,0.6766282718975958,0.5688168340626688,Positive,0.6766282718975958,2,0.5688168340626688,Positive,0.6880226603992138,0.5688168340626688,Positive,0.6880226603992138
66049,4135,58,"[['LEMMA:and'], ['LEMMA:great']]",and great,3,0.03711404063578813,Positive,0.03711404063578813,0.03711404063578813,Positive,0.03711404063578813,1,0.03711404063578813,Positive,0.9202554595064696,0.03711404063578813,Positive,0.9202554595064696
66050,4135,77,"[['SENTIMENT:pos'], ['SENTIMENT:pos'], ['SENTIMENT:pos']]",nice sexy pretty,3,0.19796676284559656,Positive,0.19796676284559656,0.19796676284559656,Positive,0.19796676284559656,1,0.19796676284559656,Positive,0.2574726281075059,0.19796676284559656,Positive,0.2574726281075059
66161,4141,1,[['LEMMA:return']],return,1,2.053910177937124,Negative,1.7057523795784628,2.053910177937124,Negative,1.7057523795784628,2,2.053910177937124,Negative,2.053910177937124,2.053910177937124,Negative,2.053910177937124
66162,4141,2,[['LEMMA:not']],not,1,0.3157930414372283,Negative,0.2760400535424864,0.3157930414372283,Negative,0.2760400535424864,2,0.3157930414372283,Negative,0.3157930414372283,0.3157930414372283,Negative,0.3157930414372283
66163,4141,4,[['SENTIMENT:neg']],Junk,1,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963,1,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
66164,4141,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and cute,2,0.414556236620918,Positive,0.414556236620918,0.414556236620918,Positive,0.414556236620918,1,0.414556236620918,Positive,0.692703164739523,0.414556236620918,Positive,0.692703164739523
66165,4141,9,[['HYPERNYM:not.r.01']],not,2,0.21949070773035015,Negative,0.21949070773035015,0.21949070773035015,Negative,0.21949070773035015,1,0.21949070773035015,Negative,0.3247550548760929,0.21949070773035015,Negative,0.3247550548760929
66166,4141,11,[['SENTIMENT:pos']],cute,1,0.8344407843558151,Positive,2.2557299289504438,0.8344407843558151,Positive,2.2557299289504438,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
66167,4141,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",was cute,2,0.10900968974043718,Positive,0.10900968974043718,0.10900968974043718,Positive,0.10900968974043718,1,0.10900968974043718,Positive,0.3871566178590422,0.10900968974043718,Positive,0.3871566178590422
66168,4141,27,"[['LEMMA:be'], ['LEMMA:too']]",was too,2,0.28014623041473224,Negative,0.28014623041473224,0.28014623041473224,Negative,0.28014623041473224,1,0.28014623041473224,Negative,0.4725776241019791,0.28014623041473224,Negative,0.4725776241019791
66169,4141,31,"[['LEMMA:at'], ['HYPERNYM:wholly.r.01']]",at all,2,1.206277986684252,Negative,1.206277986684252,1.206277986684252,Negative,1.206277986684252,1,1.206277986684252,Negative,1.4586862437903307,1.206277986684252,Negative,1.4586862437903307
66170,4141,40,"[['SPACY:POS-ADV'], ['LEMMA:small']]",too small,2,0.33272215483057577,Negative,0.33272215483057577,0.33272215483057577,Negative,0.33272215483057577,1,0.33272215483057577,Negative,0.42003224957687296,0.33272215483057577,Negative,0.42003224957687296
66171,4141,42,"[['LEMMA:be'], ['LEMMA:not']]",was n't,2,0.10687127744651449,Positive,0.10687127744651449,0.10687127744651449,Positive,0.10687127744651449,1,0.10687127744651449,Positive,-0.19082446338647518,-0.10687127744651449,Negative,0.19082446338647518
66172,4141,43,"[['LEMMA:be'], ['LEMMA:small']]",was small,2,0.3743252494551325,Negative,0.3743252494551325,0.3743252494551325,Negative,0.3743252494551325,1,0.3743252494551325,Negative,0.4616353442014297,0.3743252494551325,Negative,0.4616353442014297
66173,4141,44,[['LEMMA:small']],small,1,0.26193028423889164,Negative,1.0394143735826766,0.26193028423889164,Negative,1.0394143735826766,2,0.26193028423889164,Negative,0.26193028423889164,0.26193028423889164,Negative,0.26193028423889164
66174,4141,48,"[['LEMMA:not'], ['SPACY:POS-ADV']]",not why,2,0.41161611380366964,Positive,0.41161611380366964,0.41161611380366964,Positive,0.41161611380366964,1,0.41161611380366964,Positive,0.05394350955184801,0.41161611380366964,Positive,0.05394350955184801
66175,4141,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",really cute,2,0.5688168340626688,Positive,0.8977232182332735,0.5688168340626688,Positive,0.8977232182332735,2,0.5688168340626688,Positive,0.8469637621812738,0.5688168340626688,Positive,0.8469637621812738
66176,4141,64,"[['LEMMA:too'], ['LEMMA:small']]",too small,2,0.07043668505807686,Negative,0.07043668505807686,0.07043668505807686,Negative,0.07043668505807686,1,0.07043668505807686,Negative,0.15774677980437407,0.07043668505807686,Negative,0.15774677980437407
66177,4141,73,"[['SPACY:POS-ADV'], ['LEMMA:the']]",now the,1,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113,1,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113
66178,4141,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",was too,1,0.5772941810617407,Negative,0.47509838858261094,0.5772941810617407,Negative,0.47509838858261094,2,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
66179,4141,83,"[['SPACY:POS-ADV'], ['LEMMA:return']]",now return,2,0.348157798358661,Positive,0.348157798358661,0.348157798358661,Positive,0.348157798358661,1,0.348157798358661,Positive,-1.7057523795784628,-0.348157798358661,Negative,1.7057523795784628
66180,4141,88,[['HYPERNYM:move.v.02']],put,1,0.014178450678907228,Negative,0.014178450678907228,0.014178450678907228,Negative,0.014178450678907228,1,0.014178450678907228,Negative,0.014178450678907228,0.014178450678907228,Negative,0.014178450678907228
66181,4141,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",not why,1,0.5048165142121577,Negative,1.5052864439945748,0.5048165142121577,Negative,1.5052864439945748,2,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
66182,4141,92,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:pos']]",was really cute,3,0.6578127683412094,Positive,0.6578127683412094,0.6578127683412094,Positive,0.6578127683412094,1,0.6578127683412094,Positive,1.3123451368352363,0.6578127683412094,Positive,1.3123451368352363
66523,4164,3,"[['SENTIMENT:pos'], ['LEMMA:and']]",great and,2,0.39357131772745946,Positive,0.6778038703039425,0.39357131772745946,Positive,0.6778038703039425,2,0.39357131772745946,Positive,0.5604594745986224,0.39357131772745946,Positive,0.5604594745986224
66524,4164,5,[['LEMMA:great']],great,2,1.113314948447355,Positive,1.1402083219702486,1.113314948447355,Positive,1.1402083219702486,2,1.113314948447355,Positive,1.280203105318518,1.113314948447355,Positive,1.280203105318518
66525,4164,7,"[['SENTIMENT:pos'], ['SENTIMENT:pos']]",comfort great,2,0.11881763471109229,Positive,0.42994356081046897,0.11881763471109229,Positive,0.42994356081046897,2,0.11881763471109229,Positive,0.28570579158225534,0.11881763471109229,Positive,0.28570579158225534
66526,4164,11,[['SENTIMENT:pos']],best,1,0.8344407843558151,Positive,4.017549232558357,0.8344407843558151,Positive,4.017549232558357,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
66527,4164,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",are best,2,0.10900968974043718,Positive,0.10900968974043718,0.10900968974043718,Positive,0.10900968974043718,1,0.10900968974043718,Positive,0.2758978466116002,0.10900968974043718,Positive,0.2758978466116002
66528,4164,32,[['LEMMA:good']],best,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,0.9930311622486085,0.8261430053774454,Positive,0.9930311622486085
66529,4164,36,"[['SENTIMENT:pos'], ['SENTIMENT:pos'], ['LEMMA:and']]",comfort great and,3,0.5684651051529661,Positive,0.5684651051529661,0.5684651051529661,Positive,0.5684651051529661,1,0.5684651051529661,Positive,1.2717774755427163,0.5684651051529661,Positive,1.2717774755427163
66530,4164,87,"[['SENTIMENT:pos'], ['LEMMA:great']]",comfort great,3,0.05378674704578718,Positive,0.05378674704578718,0.05378674704578718,Positive,0.05378674704578718,1,0.05378674704578718,Positive,1.476842748155433,0.05378674704578718,Positive,1.476842748155433
66598,4170,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and well,2,0.414556236620918,Positive,0.414556236620918,0.414556236620918,Positive,0.414556236620918,1,0.414556236620918,Positive,0.581444393492081,0.414556236620918,Positive,0.581444393492081
66599,4170,11,[['SENTIMENT:pos']],well,1,0.8344407843558151,Positive,3.601746998794779,0.8344407843558151,Positive,3.601746998794779,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
66600,4170,21,"[['LEMMA:well', 'SPACY:POS-ADV']]",well,3,0.6830152167708315,Positive,0.6830152167708315,0.6830152167708315,Positive,0.6830152167708315,1,0.6830152167708315,Positive,1.1937192030970447,0.6830152167708315,Positive,1.1937192030970447
66601,4170,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",am pleased,2,0.10900968974043718,Positive,0.10900968974043718,0.10900968974043718,Positive,0.10900968974043718,1,0.10900968974043718,Positive,0.2758978466116002,0.10900968974043718,Positive,0.2758978466116002
66602,4170,26,"[['SENTIMENT:pos', 'SPACY:POS-ADV']]",well,2,0.3438158294550501,Positive,1.0268310462258816,0.3438158294550501,Positive,1.0268310462258816,2,0.3438158294550501,Positive,0.5107039863262132,0.3438158294550501,Positive,0.5107039863262132
66603,4170,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",very well,2,0.5688168340626688,Positive,0.8977232182332735,0.5688168340626688,Positive,0.8977232182332735,2,0.5688168340626688,Positive,0.7357049909338318,0.5688168340626688,Positive,0.7357049909338318
66604,4170,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",am very,1,0.5772941810617407,Negative,0.248387796891136,0.5772941810617407,Negative,0.248387796891136,2,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
66605,4170,76,"[['LEMMA:fit'], ['SENTIMENT:pos']]",fit well,2,0.31918602361845383,Positive,0.31918602361845383,0.31918602361845383,Positive,0.31918602361845383,1,0.31918602361845383,Positive,0.48607418048961687,0.31918602361845383,Positive,0.48607418048961687
66606,4170,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",quickly very,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
66607,4170,92,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:pos']]",am very pleased,3,0.6578127683412094,Positive,0.6578127683412094,0.6578127683412094,Positive,0.6578127683412094,1,0.6578127683412094,Positive,0.8162235782133005,0.6578127683412094,Positive,0.8162235782133005
67602,4236,2,[['LEMMA:not']],Not,1,0.3157930414372283,Negative,0.5352837491675785,0.3157930414372283,Negative,0.5352837491675785,2,0.3157930414372283,Negative,0.3157930414372283,0.3157930414372283,Negative,0.3157930414372283
67603,4236,4,[['SENTIMENT:neg']],worst,1,0.33599987985033963,Negative,3.99613304131998,0.33599987985033963,Negative,3.99613304131998,4,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
67604,4236,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and super,2,0.414556236620918,Positive,0.414556236620918,0.414556236620918,Positive,0.414556236620918,1,0.414556236620918,Positive,0.581444393492081,0.414556236620918,Positive,0.581444393492081
67605,4236,7,"[['SENTIMENT:pos'], ['SENTIMENT:pos']]",super soft,2,0.11881763471109229,Positive,0.4245958353916158,0.11881763471109229,Positive,0.4245958353916158,2,0.11881763471109229,Positive,0.28570579158225534,0.11881763471109229,Positive,0.28570579158225534
67606,4236,8,"[['LEMMA:be'], ['SENTIMENT:neg']]",is worst,2,0.221947848969945,Negative,0.4374329010145622,0.221947848969945,Negative,0.4374329010145622,2,0.221947848969945,Negative,0.2779478289450016,0.221947848969945,Negative,0.2779478289450016
67607,4236,9,[['HYPERNYM:not.r.01']],Not,2,0.21949070773035015,Negative,0.21949070773035015,0.21949070773035015,Negative,0.21949070773035015,1,0.21949070773035015,Negative,0.5352837491675785,0.21949070773035015,Negative,0.5352837491675785
67608,4236,11,[['SENTIMENT:pos']],super,1,0.8344407843558151,Positive,2.1875078153096306,0.8344407843558151,Positive,2.1875078153096306,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
67609,4236,12,"[['SPACY:POS-ADV'], ['SENTIMENT:neg']]",Very disappointed,2,0.13170745798638936,Negative,0.28148943696609763,0.13170745798638936,Negative,0.28148943696609763,3,0.13170745798638936,Negative,0.18770743796144596,0.13170745798638936,Negative,0.18770743796144596
67610,4236,16,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:neg']]",is very poorly,3,7.949116047435395e-06,Positive,-0.2995639579594165,-7.949116047435395e-06,Negative,0.2995639579594165,2,7.949116047435395e-06,Positive,-0.7649936699071392,-7.949116047435395e-06,Negative,0.7649936699071392
67611,4236,25,[['LEMMA:disappointed']],disappointed,2,1.493434440828777,Negative,1.493434440828777,1.493434440828777,Negative,1.493434440828777,1,1.493434440828777,Negative,1.5494344208038335,1.493434440828777,Negative,1.5494344208038335
67612,4236,26,"[['SENTIMENT:pos', 'SPACY:POS-ADV']]",super,2,0.3438158294550501,Positive,0.3438158294550501,0.3438158294550501,Positive,0.3438158294550501,1,0.3438158294550501,Positive,0.5107039863262132,0.3438158294550501,Positive,0.5107039863262132
67613,4236,28,"[['HYPERNYM:be.v.05'], ['SENTIMENT:neg']]",is worst,3,0.21719742220874472,Negative,0.21719742220874472,0.21719742220874472,Negative,0.21719742220874472,1,0.21719742220874472,Negative,0.3561713366812455,0.21719742220874472,Negative,0.3561713366812455
67614,4236,29,"[['SENTIMENT:neg', 'SPACY:POS-ADV']]",poorly,2,1.0064004851126496,Negative,1.0064004851126496,1.0064004851126496,Negative,1.0064004851126496,1,1.0064004851126496,Negative,1.0624004650877061,1.0064004851126496,Negative,1.0624004650877061
67615,4236,37,"[['SENTIMENT:neg'], ['LEMMA:and']]",poorly and,2,0.2392058873305867,Negative,0.2374935171664592,0.2392058873305867,Negative,0.2374935171664592,2,0.2392058873305867,Negative,0.2952058673056433,0.2392058873305867,Negative,0.2952058673056433
67616,4236,40,"[['SPACY:POS-ADV'], ['LEMMA:small']]",too small,2,0.33272215483057577,Negative,0.33272215483057577,0.33272215483057577,Negative,0.33272215483057577,1,0.33272215483057577,Negative,0.4636872969500216,0.33272215483057577,Negative,0.4636872969500216
67617,4236,44,[['LEMMA:small']],small,1,0.26193028423889164,Negative,0.6650891241275443,0.26193028423889164,Negative,0.6650891241275443,2,0.26193028423889164,Negative,0.26193028423889164,0.26193028423889164,Negative,0.26193028423889164
67618,4236,46,"[['HYPERNYM:be.v.05'], ['SPACY:POS-ADV'], ['SENTIMENT:neg']]",is very poorly,4,0.29957190707546394,Negative,0.29957190707546394,0.29957190707546394,Negative,0.29957190707546394,1,0.29957190707546394,Negative,1.0645655769826032,0.29957190707546394,Negative,1.0645655769826032
67619,4236,49,"[['LEMMA:be'], ['SENTIMENT:neg'], ['LEMMA:and']]",is poorly and,3,0.003424740328255035,Positive,0.003424740328255035,0.003424740328255035,Positive,0.003424740328255035,1,0.003424740328255035,Positive,-0.4307550414498891,-0.003424740328255035,Negative,0.4307550414498891
67620,4236,53,"[['SPACY:POS-ADV'], ['SENTIMENT:pos'], ['SENTIMENT:pos']]",super soft like,3,0.21562287566985386,Positive,0.21562287566985386,0.21562287566985386,Positive,0.21562287566985386,1,0.21562287566985386,Positive,1.0941807623948134,0.21562287566985386,Positive,1.0941807623948134
67621,4236,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",super soft,2,0.5688168340626688,Positive,0.6766282718975958,0.5688168340626688,Positive,0.6766282718975958,2,0.5688168340626688,Positive,0.7357049909338318,0.5688168340626688,Positive,0.7357049909338318
67622,4236,64,"[['LEMMA:too'], ['LEMMA:small']]",too small,2,0.07043668505807686,Negative,0.07043668505807686,0.07043668505807686,Negative,0.07043668505807686,1,0.07043668505807686,Negative,0.2014018271775227,0.07043668505807686,Negative,0.2014018271775227
67623,4236,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",is very,1,0.5772941810617407,Negative,0.7270761600414489,0.5772941810617407,Negative,0.7270761600414489,3,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
67624,4236,77,"[['SENTIMENT:pos'], ['SENTIMENT:pos'], ['SENTIMENT:pos']]",super soft like,3,0.19796676284559656,Positive,0.19796676284559656,0.19796676284559656,Positive,0.19796676284559656,1,0.19796676284559656,Positive,0.34081965863672425,0.19796676284559656,Positive,0.34081965863672425
67625,4236,89,[['LEMMA:but']],but,1,0.1235078268291778,Positive,-0.38302131558218644,-0.1235078268291778,Negative,0.38302131558218644,2,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778
67626,4236,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",very poorly,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
67627,4236,93,"[['LEMMA:the'], ['SENTIMENT:neg']]",the worst,2,0.20388238038109446,Negative,0.20388238038109446,0.20388238038109446,Negative,0.20388238038109446,1,0.20388238038109446,Negative,0.2598823603561511,0.20388238038109446,Negative,0.2598823603561511
67628,4236,97,"[['SENTIMENT:pos'], ['LEMMA:but']]",super but,2,1.0130582848227285,Negative,1.0130582848227285,1.0130582848227285,Negative,1.0130582848227285,1,1.0130582848227285,Negative,0.7226623011223877,1.0130582848227285,Negative,0.7226623011223877
68557,4288,3,"[['SENTIMENT:pos'], ['LEMMA:and']]",work and,2,0.39357131772745946,Positive,0.6350396578733768,0.39357131772745946,Positive,0.6350396578733768,2,0.39357131772745946,Positive,0.5127771440640044,0.39357131772745946,Positive,0.5127771440640044
68558,4288,5,[['LEMMA:great']],great,2,1.113314948447355,Positive,1.5765934787043803,1.113314948447355,Positive,1.5765934787043803,2,1.113314948447355,Positive,1.2325207747839,1.113314948447355,Positive,1.2325207747839
68559,4288,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and warm,2,0.414556236620918,Positive,0.37179202419035234,0.414556236620918,Positive,0.37179202419035234,2,0.414556236620918,Positive,0.533762062957463,0.414556236620918,Positive,0.533762062957463
68560,4288,7,"[['SENTIMENT:pos'], ['SENTIMENT:pos']]",great work,2,0.11881763471109229,Positive,1.0146292023509564,0.11881763471109229,Positive,1.0146292023509564,2,0.11881763471109229,Positive,0.2380234610476373,0.11881763471109229,Positive,0.2380234610476373
68561,4288,11,[['SENTIMENT:pos']],great,1,0.8344407843558151,Positive,5.103278077527028,0.8344407843558151,Positive,5.103278077527028,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
68562,4288,15,"[['SENTIMENT:pos'], ['LEMMA:and'], ['SENTIMENT:pos']]",work and warm,3,0.08552842486113137,Negative,0.08552842486113137,0.08552842486113137,Negative,0.08552842486113137,1,0.08552842486113137,Negative,-0.7046222101283338,-0.08552842486113137,Positive,0.7046222101283338
68563,4288,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",are great,2,0.10900968974043718,Positive,-0.01613306415558019,-0.10900968974043718,Negative,0.01613306415558019,2,0.10900968974043718,Positive,0.2282155160769822,0.10900968974043718,Positive,0.2282155160769822
68564,4288,36,"[['SENTIMENT:pos'], ['SENTIMENT:pos'], ['LEMMA:and']]",work Nice and,3,0.5684651051529661,Positive,0.5684651051529661,0.5684651051529661,Positive,0.5684651051529661,1,0.5684651051529661,Positive,0.8843595424468776,0.5684651051529661,Positive,0.8843595424468776
68565,4288,45,"[['LEMMA:great'], ['SENTIMENT:pos']]",great work,3,1.002033536370827,Positive,1.002033536370827,1.002033536370827,Positive,1.002033536370827,1,1.002033536370827,Positive,1.6777997890246863,1.002033536370827,Positive,1.6777997890246863
68566,4288,47,"[['LEMMA:be'], ['LEMMA:great']]",are great,3,0.07547647585677686,Negative,0.07547647585677686,0.07547647585677686,Negative,0.07547647585677686,1,0.07547647585677686,Negative,-0.6548916695736643,-0.07547647585677686,Positive,0.6548916695736643
68567,4288,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",again Recommend,2,0.5688168340626688,Positive,0.5688168340626688,0.5688168340626688,Positive,0.5688168340626688,1,0.5688168340626688,Positive,0.6880226603992138,0.5688168340626688,Positive,0.6880226603992138
68568,4288,62,"[['SENTIMENT:pos'], ['LEMMA:for']]",great for,2,0.11809916014505936,Positive,0.11809916014505936,0.11809916014505936,Positive,0.11809916014505936,1,0.11809916014505936,Positive,0.23730498648160436,0.11809916014505936,Positive,0.23730498648160436
68569,4288,77,"[['SENTIMENT:pos'], ['SENTIMENT:pos'], ['SENTIMENT:pos']]",great work Nice,3,0.19796676284559656,Positive,0.19796676284559656,0.19796676284559656,Positive,0.19796676284559656,1,0.19796676284559656,Positive,0.2574726281075059,0.19796676284559656,Positive,0.2574726281075059
68570,4288,96,"[['LEMMA:be'], ['SENTIMENT:pos'], ['SENTIMENT:pos']]",are great work,3,0.17480903193525785,Negative,0.17480903193525785,0.17480903193525785,Negative,0.17480903193525785,1,0.17480903193525785,Negative,0.0011954086348574255,0.17480903193525785,Negative,0.0011954086348574255
68572,4289,2,[['LEMMA:not']],not,1,0.3157930414372283,Negative,1.7532216529156943,0.3157930414372283,Negative,1.7532216529156943,3,0.3157930414372283,Negative,0.3157930414372283,0.3157930414372283,Negative,0.3157930414372283
68573,4289,4,[['SENTIMENT:neg']],flimsy,1,0.33599987985033963,Negative,0.9710402995906724,0.33599987985033963,Negative,0.9710402995906724,3,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
68574,4289,8,"[['LEMMA:be'], ['SENTIMENT:neg']]",is terrible,2,0.221947848969945,Negative,0.5033369363119672,0.221947848969945,Negative,0.5033369363119672,2,0.221947848969945,Negative,0.38994778889511483,0.221947848969945,Negative,0.38994778889511483
68575,4289,9,[['HYPERNYM:not.r.01']],not,2,0.21949070773035015,Negative,0.9088310838532148,0.21949070773035015,Negative,0.9088310838532148,2,0.21949070773035015,Negative,0.2984389680896572,0.21949070773035015,Negative,0.2984389680896572
68576,4289,10,"[['LEMMA:not'], ['SENTIMENT:pos']]",not work,3,1.205935547671834,Negative,1.205935547671834,1.205935547671834,Negative,1.205935547671834,1,1.205935547671834,Negative,0.5074567778795185,1.205935547671834,Negative,0.5074567778795185
68577,4289,11,[['SENTIMENT:pos']],work,1,0.8344407843558151,Positive,1.853541699845509,0.8344407843558151,Positive,1.8535416998455088,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
68578,4289,12,"[['SPACY:POS-ADV'], ['SENTIMENT:neg']]",not flimsy,2,0.13170745798638936,Negative,0.13170348342836563,0.13170745798638936,Negative,0.13170348342836563,2,0.13170745798638936,Negative,0.2997073979115592,0.13170745798638936,Negative,0.2997073979115592
68579,4289,16,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:neg']]",is also terrible,3,7.949116047435395e-06,Positive,7.949116047435395e-06,7.949116047435395e-06,Positive,7.949116047435395e-06,1,7.949116047435395e-06,Positive,-0.5883465393263821,-7.949116047435395e-06,Negative,0.5883465393263821
68580,4289,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",be cute,2,0.10900968974043718,Positive,0.10900968974043718,0.10900968974043718,Positive,0.10900968974043718,1,0.10900968974043718,Positive,0.31761988582939094,0.10900968974043718,Positive,0.31761988582939094
68581,4289,31,"[['LEMMA:at'], ['HYPERNYM:wholly.r.01']]",at all,2,1.206277986684252,Negative,1.206277986684252,1.206277986684252,Negative,1.206277986684252,1,1.206277986684252,Negative,1.4586862437903307,1.206277986684252,Negative,1.4586862437903307
68582,4289,32,[['LEMMA:good']],better,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,1.0347532014663992,0.8261430053774454,Positive,1.0347532014663992
68583,4289,33,"[['LEMMA:the'], ['LEMMA:be'], ['SENTIMENT:neg']]",the is terrible,3,0.28138908734202217,Negative,0.28138908734202217,0.28138908734202217,Negative,0.28138908734202217,1,0.28138908734202217,Negative,0.671336876237137,0.28138908734202217,Negative,0.671336876237137
68584,4289,35,"[['LEMMA:do'], ['LEMMA:not']]",do not,2,0.054663971259084176,Positive,-0.13143781069116892,-0.054663971259084176,Negative,0.13143781069116892,2,0.054663971259084176,Positive,-0.0242842891002229,-0.054663971259084176,Negative,0.0242842891002229
